timestamp,session_id,agent_id,agent_type,task_id,description,input_tokens,output_tokens,cache_read,cache_create,billable_tokens,total_tokens,api_calls,duration_secs,started_at,ended_at
2026-01-17T22:50:24Z,aa82bea4-7b38-4a07-a990-295bd1be0c47,a0585c5,,,,13,243,14187,57095,57338,71538,5,10,2026-01-17T22:50:14.050Z,2026-01-17T22:50:24.205Z
2026-01-17T22:50:48Z,4b8a6739-7adf-479e-8afe-591dfbee5330,ac9da66,,,,21,371,287744,19657,20028,307793,15,301,2026-01-17T22:45:47.924Z,2026-01-17T22:50:48.766Z
2026-01-17T22:53:15Z,aa82bea4-7b38-4a07-a990-295bd1be0c47,ac36120,,,,238,2269,293383,81845,84114,377735,16,72,2026-01-17T22:52:03.338Z,2026-01-17T22:53:15.101Z
2026-01-17T22:55:43Z,4b8a6739-7adf-479e-8afe-591dfbee5330,ab9a172,,,,17,3146,170156,64719,67865,238038,9,61,2026-01-17T22:54:42.896Z,2026-01-17T22:55:43.521Z
2026-01-17T22:58:32Z,4b8a6739-7adf-479e-8afe-591dfbee5330,adc0f41,,,,9746,2695,627353,61884,64579,701678,22,163,2026-01-17T22:55:49.482Z,2026-01-17T22:58:32.533Z
2026-01-17T23:04:03Z,4b8a6739-7adf-479e-8afe-591dfbee5330,ae8067c,,,,22,397,329932,77887,78284,408238,14,324,2026-01-17T22:58:38.673Z,2026-01-17T23:04:02.983Z
2026-01-17T23:07:41Z,4b8a6739-7adf-479e-8afe-591dfbee5330,a1d6a91,,,,1392,5250,2614081,143810,149060,2764533,58,209,2026-01-17T23:04:12.273Z,2026-01-17T23:07:41.001Z
2026-01-17T23:22:12Z,4b8a6739-7adf-479e-8afe-591dfbee5330,a85d690,,,,4934,1263,373173,157247,158510,536617,24,61,2026-01-17T23:21:11.480Z,2026-01-17T23:22:12.583Z
2026-01-17T23:39:13Z,4b8a6739-7adf-479e-8afe-591dfbee5330,a77d08a,,,,17366,9397,1944730,309216,318613,2280709,49,337,2026-01-17T23:33:36.304Z,2026-01-17T23:39:13.610Z
2026-01-17T23:43:20Z,4b8a6739-7adf-479e-8afe-591dfbee5330,a47f28b,,,,28220,5539,1727727,269353,274892,2030839,44,192,2026-01-17T23:40:08.891Z,2026-01-17T23:43:20.119Z
2026-01-17T23:51:37Z,4b8a6739-7adf-479e-8afe-591dfbee5330,aa039c4,,,,67,7499,2828164,178596,186095,3014326,59,336,2026-01-17T23:46:01.090Z,2026-01-17T23:51:37.612Z
2026-01-17T23:52:41Z,4b8a6739-7adf-479e-8afe-591dfbee5330,abd6ae1,,,,3610,6525,2936192,168872,175397,3115199,61,400,2026-01-17T23:46:01.099Z,2026-01-17T23:52:41.148Z
2026-01-17T23:54:11Z,4b8a6739-7adf-479e-8afe-591dfbee5330,aa23a29,,,,101,10225,6624737,238240,248465,6873303,93,490,2026-01-17T23:46:01.099Z,2026-01-17T23:54:11.262Z
2026-01-17T23:55:54Z,4b8a6739-7adf-479e-8afe-591dfbee5330,a56503c,,,,117,15312,9398351,296253,311565,9710033,109,593,2026-01-17T23:46:01.098Z,2026-01-17T23:55:54.071Z
2026-01-18T00:00:02Z,4b8a6739-7adf-479e-8afe-591dfbee5330,add3f1f,,,,1776,7272,3564840,241831,249103,3815719,48,223,2026-01-17T23:56:19.908Z,2026-01-18T00:00:02.133Z
2026-01-18T00:06:03Z,4b8a6739-7adf-479e-8afe-591dfbee5330,a3b6a78,,,,218,2639,2646016,328760,331399,2977633,50,342,2026-01-18T00:00:21.835Z,2026-01-18T00:06:03.237Z
2026-01-18T00:33:37Z,4b8a6739-7adf-479e-8afe-591dfbee5330,a3c32ba,,,,23,1838,273798,124811,126649,400470,15,302,2026-01-18T00:28:35.542Z,2026-01-18T00:33:37.115Z
2026-01-18T00:52:58Z,4b8a6739-7adf-479e-8afe-591dfbee5330,a74c269,,,,7271,352,394141,120919,121271,522683,17,100,2026-01-18T00:51:18.007Z,2026-01-18T00:52:58.732Z
2026-01-18T00:58:15Z,4b8a6739-7adf-479e-8afe-591dfbee5330,a4da414,,,,78494,6563,2134626,436665,443228,2656348,40,147,2026-01-18T00:55:48.112Z,2026-01-18T00:58:15.673Z
2026-01-18T01:20:49Z,4b8a6739-7adf-479e-8afe-591dfbee5330,a0570b6,,,,30,516,455192,123057,123573,578795,22,94,2026-01-18T01:19:15.552Z,2026-01-18T01:20:49.198Z
2026-01-18T01:27:57Z,4b8a6739-7adf-479e-8afe-591dfbee5330,ab3a903,,,,37713,6666,3011917,158725,165391,3215021,63,278,2026-01-18T01:23:19.843Z,2026-01-18T01:27:57.299Z
2026-01-18T01:32:30Z,4b8a6739-7adf-479e-8afe-591dfbee5330,a5af2c9,,,,35,2728,729070,38973,41701,770806,29,109,2026-01-18T01:30:41.777Z,2026-01-18T01:32:30.522Z
2026-01-18T01:51:26Z,4b8a6739-7adf-479e-8afe-591dfbee5330,af52387,,,,848,3503,713636,102500,106003,820487,25,112,2026-01-18T01:49:34.166Z,2026-01-18T01:51:26.184Z
2026-01-18T01:53:27Z,4b8a6739-7adf-479e-8afe-591dfbee5330,a01d5a6,,,,25,4098,613201,73499,77597,690823,21,103,2026-01-18T01:51:44.806Z,2026-01-18T01:53:27.834Z
2026-01-18T02:02:04Z,4b8a6739-7adf-479e-8afe-591dfbee5330,a942a43,,,,36,1259,762544,118149,119408,881988,28,165,2026-01-18T01:59:19.181Z,2026-01-18T02:02:04.549Z
2026-01-18T02:07:12Z,4b8a6739-7adf-479e-8afe-591dfbee5330,a22998b,,,,14,1109,182230,21683,22792,205036,10,34,2026-01-18T02:06:38.818Z,2026-01-18T02:07:12.542Z
2026-01-18T02:16:39Z,756c3753-d576-4e7f-8011-62897f51188f,ab8b478,,,,3,2,,7774,7776,7779,1,2,2026-01-18T02:16:37.166Z,2026-01-18T02:16:39.353Z
2026-01-18T02:16:42Z,756c3753-d576-4e7f-8011-62897f51188f,a5e05c3,,,,3,1,,14264,14265,14268,1,4,2026-01-18T02:16:37.157Z,2026-01-18T02:16:41.944Z
2026-01-18T02:16:42Z,756c3753-d576-4e7f-8011-62897f51188f,a89b4be,,,,3,2,,14381,14383,14386,1,5,2026-01-18T02:16:37.162Z,2026-01-18T02:16:42.581Z
2026-01-18T02:23:38Z,4b8a6739-7adf-479e-8afe-591dfbee5330,ad0749a,,,,17,93,113360,108621,108714,222091,9,62,2026-01-18T02:22:35.071Z,2026-01-18T02:23:37.998Z
2026-01-18T02:27:30Z,4b8a6739-7adf-479e-8afe-591dfbee5330,a910e92,,,,145,365,343426,50261,50626,394197,15,65,2026-01-18T02:26:25.291Z,2026-01-18T02:27:30.253Z
2026-01-18T02:32:58Z,4b8a6739-7adf-479e-8afe-591dfbee5330,afcca71,,,,34401,1222,636290,132503,133725,804416,25,101,2026-01-18T02:31:17.924Z,2026-01-18T02:32:58.278Z
2026-01-18T02:44:56Z,4b8a6739-7adf-479e-8afe-591dfbee5330,a9f0c6a,,,,884,1088,384647,143062,144150,529681,24,46,2026-01-18T02:44:10.206Z,2026-01-18T02:44:56.827Z
2026-01-18T04:23:03Z,4b8a6739-7adf-479e-8afe-591dfbee5330,a9f26ab,,,,8888,7362,9328204,470163,477525,9814617,105,264,2026-01-18T04:18:39.487Z,2026-01-18T04:23:03.164Z
2026-01-18T04:31:45Z,4b8a6739-7adf-479e-8afe-591dfbee5330,aad95e8,,,,3,1,,18729,18730,18733,1,46,2026-01-18T04:30:59.257Z,2026-01-18T04:31:45.244Z
2026-01-18T04:32:02Z,4b8a6739-7adf-479e-8afe-591dfbee5330,a878c79,,,,20,18,111312,166644,166662,277994,10,62,2026-01-18T04:30:59.249Z,2026-01-18T04:32:01.985Z
2026-01-18T04:57:48Z,4b8a6739-7adf-479e-8afe-591dfbee5330,af3193e,,,,32,1384,513847,140350,141734,655613,24,95,2026-01-18T04:56:13.890Z,2026-01-18T04:57:48.771Z
2026-01-18T05:16:09Z,4b8a6739-7adf-479e-8afe-591dfbee5330,ae1171d,,,,56,7150,1331672,98156,105306,1437034,48,213,2026-01-18T05:12:36.209Z,2026-01-18T05:16:09.676Z
2026-01-18T05:25:10Z,4b8a6739-7adf-479e-8afe-591dfbee5330,a96e2fb,,,,10152,1693,1112421,208021,209714,1332287,42,90,2026-01-18T05:23:40.172Z,2026-01-18T05:25:10.190Z
2026-01-20T02:51:41Z,4b8a6739-7adf-479e-8afe-591dfbee5330,ab4c918,,,,11061,4267,1264585,58257,62524,1338170,41,189,2026-01-20T02:48:32.668Z,2026-01-20T02:51:41.561Z
2026-01-20T02:53:07Z,4b8a6739-7adf-479e-8afe-591dfbee5330,a7fbcad,,,,75,5637,2133312,75254,80891,2214278,69,275,2026-01-20T02:48:32.667Z,2026-01-20T02:53:07.077Z
2026-01-20T02:54:09Z,4b8a6739-7adf-479e-8afe-591dfbee5330,a9ac7a2,,,,1995,6002,2345562,70373,76375,2423932,75,337,2026-01-20T02:48:32.668Z,2026-01-20T02:54:09.171Z
2026-01-20T02:55:36Z,4b8a6739-7adf-479e-8afe-591dfbee5330,ae1ba35,,,,454,1269,465235,93784,95053,560742,24,72,2026-01-20T02:54:23.677Z,2026-01-20T02:55:35.910Z
2026-01-20T02:57:58Z,4b8a6739-7adf-479e-8afe-591dfbee5330,a6911ce,,,,159,1183,611916,42713,43896,655971,22,112,2026-01-20T02:56:06.754Z,2026-01-20T02:57:58.684Z
2026-01-20T03:03:11Z,4b8a6739-7adf-479e-8afe-591dfbee5330,ac5d9b2,,,,26,542,367878,34616,35158,403062,18,307,2026-01-20T02:58:04.429Z,2026-01-20T03:03:11.408Z
2026-01-20T03:05:08Z,4b8a6739-7adf-479e-8afe-591dfbee5330,a52378f,,,,35,2754,887163,65146,67900,955098,29,108,2026-01-20T03:03:20.042Z,2026-01-20T03:05:08.004Z
2026-01-20T03:10:18Z,4b8a6739-7adf-479e-8afe-591dfbee5330,ad3ce41,,,,32,1277,544061,50489,51766,595859,24,306,2026-01-20T03:05:12.360Z,2026-01-20T03:10:18.630Z
2026-01-20T03:13:19Z,4b8a6739-7adf-479e-8afe-591dfbee5330,a5e17db,,,,35,4767,1131653,91952,96719,1228407,29,165,2026-01-20T03:10:34.571Z,2026-01-20T03:13:19.858Z
2026-01-20T03:18:33Z,4b8a6739-7adf-479e-8afe-591dfbee5330,a915289,,,,634,1661,428004,95200,96861,525499,18,308,2026-01-20T03:13:25.931Z,2026-01-20T03:18:33.073Z
2026-01-20T16:39:03Z,4b8a6739-7adf-479e-8afe-591dfbee5330,a61a0f6,,,,13807,4611,6116435,255933,260544,6390786,74,410,2026-01-20T16:32:13.747Z,2026-01-20T16:39:03.867Z
2026-01-20T16:45:52Z,4b8a6739-7adf-479e-8afe-591dfbee5330,ab21f54,,,,35,375,1288317,240652,241027,1529379,27,399,2026-01-20T16:39:13.799Z,2026-01-20T16:45:52.002Z
2026-01-20T20:36:44Z,4b8a6739-7adf-479e-8afe-591dfbee5330,a0e2856,,,,32,4327,739962,106536,110863,850857,26,165,2026-01-20T20:33:59.318Z,2026-01-20T20:36:44.060Z
2026-01-20T20:40:39Z,4b8a6739-7adf-479e-8afe-591dfbee5330,a4be5c2,,,,25,364,412295,74694,75058,487378,17,226,2026-01-20T20:36:52.569Z,2026-01-20T20:40:38.987Z
2026-01-20T22:31:32Z,4b8a6739-7adf-479e-8afe-591dfbee5330,a082db9,,,,98690,473,369803,208367,208840,677333,15,50,2026-01-20T22:30:41.094Z,2026-01-20T22:31:31.928Z
2026-01-21T01:05:13Z,953ff13f-8e8a-4a26-aa8d-570a7aefcfbe,a27b3fb,,,,3,1,,14579,14580,14583,1,5,2026-01-21T01:05:08.330Z,2026-01-21T01:05:13.252Z
2026-01-21T01:05:17Z,953ff13f-8e8a-4a26-aa8d-570a7aefcfbe,a6afac1,,,,7,7,8067,16275,16282,24356,3,8,2026-01-21T01:05:08.337Z,2026-01-21T01:05:16.938Z
2026-01-21T01:05:17Z,953ff13f-8e8a-4a26-aa8d-570a7aefcfbe,a6b485c,,,,13,21,14696,59145,59166,73875,5,9,2026-01-21T01:05:08.335Z,2026-01-21T01:05:17.156Z
2026-01-21T02:04:14Z,4b8a6739-7adf-479e-8afe-591dfbee5330,ab3e928,,,,1436,167,1181958,133707,133874,1317268,28,82,2026-01-21T02:02:51.996Z,2026-01-21T02:04:13.992Z
2026-01-21T07:56:29Z,4b8a6739-7adf-479e-8afe-591dfbee5330,ae9f095,,,,67785,606,1582531,395471,396077,2046393,27,136,2026-01-21T07:54:13.729Z,2026-01-21T07:56:29.218Z
2026-01-21T08:41:05Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a789f5c,,,,3,2,,14236,14238,14241,1,3,2026-01-21T08:41:01.273Z,2026-01-21T08:41:04.943Z
2026-01-21T08:41:06Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a154308,,,,3,6,,14119,14125,14128,1,5,2026-01-21T08:41:01.270Z,2026-01-21T08:41:06.243Z
2026-01-21T08:41:09Z,ddb4b401-094b-4dc7-97df-8342611fb10a,acfca1c,,,,10,7,7591,22999,23006,30607,4,8,2026-01-21T08:41:01.275Z,2026-01-21T08:41:09.755Z
2026-01-21T08:52:20Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a38a681,,,,1739,23,261738,70020,70043,333520,17,39,2026-01-21T08:51:40.411Z,2026-01-21T08:52:19.980Z
2026-01-21T09:02:12Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a43cdb5,,,,243632,7189,3596370,424629,431818,4271820,54,450,2026-01-21T08:54:42.417Z,2026-01-21T09:02:12.071Z
2026-01-21T09:06:53Z,ddb4b401-094b-4dc7-97df-8342611fb10a,aa46a02,,,,13488,3042,1461486,77494,80536,1555510,46,198,2026-01-21T09:03:34.005Z,2026-01-21T09:06:52.911Z
2026-01-21T09:09:09Z,ddb4b401-094b-4dc7-97df-8342611fb10a,ace594d,,,,29858,5504,4097406,192373,197877,4325141,71,336,2026-01-21T09:03:33.991Z,2026-01-21T09:09:09.068Z
2026-01-21T09:14:11Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a7cdb8f,,,,24078,13396,13613129,247544,260940,13898147,150,637,2026-01-21T09:03:34.006Z,2026-01-21T09:14:11.136Z
2026-01-21T20:48:01Z,ddb4b401-094b-4dc7-97df-8342611fb10a,afd7df8,,,,41674,1939,1628231,234563,236502,1906407,47,201,2026-01-21T20:44:40.330Z,2026-01-21T20:48:01.869Z
2026-01-21T20:53:12Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a737673,,,,41753,1614,1591464,236083,237697,1870914,46,79,2026-01-21T20:51:53.595Z,2026-01-21T20:53:12.258Z
2026-01-21T21:59:32Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a2c742f,,,,69157,1655,1775335,466861,468516,2313008,33,118,2026-01-21T21:57:33.475Z,2026-01-21T21:59:31.987Z
2026-01-21T22:04:39Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a23ad1f,,,,7,197,117467,6159,6356,123830,8,18,2026-01-21T22:04:21.035Z,2026-01-21T22:04:39.645Z
2026-01-21T22:07:21Z,ddb4b401-094b-4dc7-97df-8342611fb10a,ad29874,,,,38,1974,1193377,70127,72101,1265516,34,87,2026-01-21T22:05:54.582Z,2026-01-21T22:07:21.334Z
2026-01-21T22:07:25Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a5f0a3f,,,,9164,9664,3124179,172454,182118,3315461,71,273,2026-01-21T22:02:52.002Z,2026-01-21T22:07:25.243Z
2026-01-21T22:08:16Z,ddb4b401-094b-4dc7-97df-8342611fb10a,af66017,,,,10,10,49022,31837,31847,80879,4,21,2026-01-21T22:07:54.660Z,2026-01-21T22:08:15.971Z
2026-01-21T22:11:02Z,ddb4b401-094b-4dc7-97df-8342611fb10a,adff2bd,,,,23312,5816,1700835,128265,134081,1858228,46,153,2026-01-21T22:08:29.240Z,2026-01-21T22:11:02.133Z
2026-01-21T22:16:31Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a07c0d2,,,,64,2475,2489487,177777,180252,2669803,54,287,2026-01-21T22:11:44.857Z,2026-01-21T22:16:31.103Z
2026-01-21T22:16:55Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a9d110f,,,,195,4186,8405492,275141,279327,8685014,191,391,2026-01-21T22:10:24.517Z,2026-01-21T22:16:55.145Z
2026-01-22T01:02:31Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a5109ae,,,,13,384,216445,73899,74283,290741,9,38,2026-01-22T01:01:53.271Z,2026-01-22T01:02:31.209Z
2026-01-22T01:08:18Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a84605c,,,,12,1433,180752,73191,74624,255388,8,38,2026-01-22T01:07:40.055Z,2026-01-22T01:08:18.626Z
2026-01-22T01:10:01Z,ddb4b401-094b-4dc7-97df-8342611fb10a,ac2a254,,,,18,1862,353368,57044,58906,412292,12,53,2026-01-22T01:09:08.182Z,2026-01-22T01:10:01.586Z
2026-01-22T01:11:41Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a359128,,,,16,1981,276452,56590,58571,335039,10,50,2026-01-22T01:10:51.417Z,2026-01-22T01:11:41.150Z
2026-01-22T01:13:28Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a0cae3d,,,,17,2027,317387,59799,61826,379230,11,53,2026-01-22T01:12:35.748Z,2026-01-22T01:13:28.131Z
2026-01-22T01:14:35Z,ddb4b401-094b-4dc7-97df-8342611fb10a,aa33fad,,,,16,1723,277040,56520,58243,335299,10,53,2026-01-22T01:13:42.104Z,2026-01-22T01:14:35.153Z
2026-01-22T01:15:38Z,ddb4b401-094b-4dc7-97df-8342611fb10a,ac363e7,,,,16,281,280323,59086,59367,339706,10,52,2026-01-22T01:14:46.562Z,2026-01-22T01:15:38.388Z
2026-01-22T01:22:50Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a3cd5b0,,,,11293,7701,3513242,230465,238166,3762701,66,195,2026-01-22T01:19:34.409Z,2026-01-22T01:22:49.892Z
2026-01-22T01:30:21Z,ddb4b401-094b-4dc7-97df-8342611fb10a,ab78e01,,,,27,3454,448163,349842,353296,801486,23,46,2026-01-22T01:29:35.816Z,2026-01-22T01:30:21.038Z
2026-01-22T01:49:04Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a8399be,,,,21712,6313,6662195,259504,265817,6949724,86,697,2026-01-22T01:37:27.489Z,2026-01-22T01:49:04.136Z
2026-01-22T01:52:55Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a95cf7f,,,,178,1498,1673119,260049,261547,1934844,35,149,2026-01-22T01:50:26.979Z,2026-01-22T01:52:55.256Z
2026-01-22T03:18:06Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a586826,,,,17444,5838,964100,172058,177896,1159440,38,140,2026-01-22T03:15:46.013Z,2026-01-22T03:18:06.479Z
2026-01-22T03:19:58Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a1c54c4,,,,17382,1343,1864187,328970,330313,2211882,45,103,2026-01-22T03:18:15.417Z,2026-01-22T03:19:58.126Z
2026-01-22T03:23:05Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a2e41f1,,,,131,6059,1549388,97686,103745,1653264,33,176,2026-01-22T03:20:09.741Z,2026-01-22T03:23:05.789Z
2026-01-22T03:30:47Z,92abd0cb-f4db-4e42-8f37-656e82762538,a5f4daa,,,,3,1,,13994,13995,13998,1,3,2026-01-22T03:30:44.108Z,2026-01-22T03:30:47.302Z
2026-01-22T03:30:52Z,92abd0cb-f4db-4e42-8f37-656e82762538,abcc041,,,,10,72,7466,22622,22694,30170,4,8,2026-01-22T03:30:44.113Z,2026-01-22T03:30:52.190Z
2026-01-22T03:30:53Z,92abd0cb-f4db-4e42-8f37-656e82762538,a14d8ed,,,,13,236,14111,56794,57030,71154,5,9,2026-01-22T03:30:44.111Z,2026-01-22T03:30:53.133Z
2026-01-22T03:32:39Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a1d7350,,,,16879,6769,3228874,176224,182993,3428746,63,282,2026-01-22T03:27:57.021Z,2026-01-22T03:32:39.374Z
2026-01-22T03:33:27Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a789bf0,,,,11353,7058,6335276,241743,248801,6595430,92,329,2026-01-22T03:27:57.016Z,2026-01-22T03:33:26.994Z
2026-01-22T03:36:42Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a6569fe,,,,32,1062,1263206,108824,109886,1373124,24,131,2026-01-22T03:34:31.152Z,2026-01-22T03:36:42.567Z
2026-01-22T03:37:46Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a4954a9,,,,48,3203,1358798,68092,71295,1430141,40,194,2026-01-22T03:34:31.151Z,2026-01-22T03:37:45.911Z
2026-01-22T03:37:52Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a214613,,,,40783,4171,2042050,94409,98580,2181413,45,201,2026-01-22T03:34:31.147Z,2026-01-22T03:37:52.131Z
2026-01-22T03:39:16Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a6e02c5,,,,18,18,184605,71472,71490,256113,12,41,2026-01-22T03:38:35.614Z,2026-01-22T03:39:16.346Z
2026-01-22T03:42:20Z,ddb4b401-094b-4dc7-97df-8342611fb10a,ac0c4c0,,,,22,318,311369,20573,20891,332282,16,56,2026-01-22T03:41:24.285Z,2026-01-22T03:42:20.848Z
2026-01-22T03:43:04Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a346403,,,,13,294,116178,13082,13376,129567,7,23,2026-01-22T03:42:41.531Z,2026-01-22T03:43:04.069Z
2026-01-22T03:47:20Z,ddb4b401-094b-4dc7-97df-8342611fb10a,aadd69a,,,,9276,2305,1576895,107004,109309,1695480,51,208,2026-01-22T03:43:52.267Z,2026-01-22T03:47:20.619Z
2026-01-22T03:47:20Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a51554d,,,,42975,3434,2822636,232747,236181,3101792,52,208,2026-01-22T03:43:52.272Z,2026-01-22T03:47:20.705Z
2026-01-22T03:48:15Z,ddb4b401-094b-4dc7-97df-8342611fb10a,ab9da53,,,,16513,4427,2350530,177839,182266,2549309,53,263,2026-01-22T03:43:52.272Z,2026-01-22T03:48:15.204Z
2026-01-22T04:23:31Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a266652,,,,17702,4594,2029836,164020,168614,2216152,48,210,2026-01-22T04:20:00.222Z,2026-01-22T04:23:30.934Z
2026-01-22T04:24:45Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a20b33e,,,,10272,3775,3045890,163841,167616,3223778,69,284,2026-01-22T04:20:00.226Z,2026-01-22T04:24:44.941Z
2026-01-22T04:51:51Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a6e846e,,,,2834,189,211530,77496,77685,292049,13,54,2026-01-22T04:50:57.388Z,2026-01-22T04:51:51.547Z
2026-01-22T04:54:18Z,ddb4b401-094b-4dc7-97df-8342611fb10a,ab03b9d,,,,42,2946,947490,60996,63942,1011474,36,131,2026-01-22T04:52:07.568Z,2026-01-22T04:54:18.102Z
2026-01-22T05:33:16Z,ddb4b401-094b-4dc7-97df-8342611fb10a,af80eb7,,,,119,3814,4590530,159808,163622,4754271,82,397,2026-01-22T05:26:39.728Z,2026-01-22T05:33:16.127Z
2026-01-22T05:34:26Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a33b532,,,,52,1953,1918570,83517,85470,2004092,46,211,2026-01-22T05:30:55.887Z,2026-01-22T05:34:26.509Z
2026-01-22T05:36:54Z,ddb4b401-094b-4dc7-97df-8342611fb10a,ae30ed9,,,,4893,4714,2159833,83032,87746,2252472,53,208,2026-01-22T05:33:26.811Z,2026-01-22T05:36:54.173Z
2026-01-22T05:40:05Z,ddb4b401-094b-4dc7-97df-8342611fb10a,af4125b,,,,888,2656,848821,51949,54605,904314,30,125,2026-01-22T05:38:00.509Z,2026-01-22T05:40:05.007Z
2026-01-22T05:50:47Z,ddb4b401-094b-4dc7-97df-8342611fb10a,ab8750e,,,,1944,6865,2414225,114903,121768,2537937,60,250,2026-01-22T05:46:37.627Z,2026-01-22T05:50:47.717Z
2026-01-22T05:57:12Z,92abd0cb-f4db-4e42-8f37-656e82762538,a2fc737,,,,25871,518,1015876,251217,251735,1293482,34,56,2026-01-22T05:56:16.625Z,2026-01-22T05:57:12.797Z
2026-01-22T05:57:33Z,92abd0cb-f4db-4e42-8f37-656e82762538,ad63a2a,,,,62738,711,2329681,383510,384221,2776640,45,77,2026-01-22T05:56:16.625Z,2026-01-22T05:57:33.133Z
2026-01-22T05:57:38Z,92abd0cb-f4db-4e42-8f37-656e82762538,a3afefb,,,,18519,1212,1809007,253000,254212,2081738,47,82,2026-01-22T05:56:16.618Z,2026-01-22T05:57:38.382Z
2026-01-22T06:00:45Z,92abd0cb-f4db-4e42-8f37-656e82762538,ae42bc3,,,,24856,250,315431,109734,109984,450271,16,101,2026-01-22T05:59:04.086Z,2026-01-22T06:00:45.875Z
2026-01-22T06:01:25Z,92abd0cb-f4db-4e42-8f37-656e82762538,a25c41a,,,,5806,110,376953,135393,135503,518262,16,141,2026-01-22T05:59:04.087Z,2026-01-22T06:01:25.099Z
2026-01-22T06:05:17Z,ddb4b401-094b-4dc7-97df-8342611fb10a,acae013,,,,24248,10056,6173341,218354,228410,6425999,96,372,2026-01-22T05:59:05.223Z,2026-01-22T06:05:17.137Z
2026-01-22T07:34:40Z,ddb4b401-094b-4dc7-97df-8342611fb10a,afbefbe,,,,54396,8547,10746059,298580,307127,11107582,107,419,2026-01-22T07:27:41.241Z,2026-01-22T07:34:40.432Z
2026-01-22T07:36:58Z,ddb4b401-094b-4dc7-97df-8342611fb10a,ae5a157,,,,8709,740,1201031,175890,176630,1386370,33,127,2026-01-22T07:34:50.174Z,2026-01-22T07:36:57.978Z
2026-01-22T08:34:16Z,92abd0cb-f4db-4e42-8f37-656e82762538,a43cccf,,,,62,8981,3776576,246850,255831,4032469,54,767,2026-01-22T08:21:29.751Z,2026-01-22T08:34:16.877Z
2026-01-22T08:37:13Z,92abd0cb-f4db-4e42-8f37-656e82762538,a1c7909,,,,39880,771,1390863,411422,412193,1842936,30,110,2026-01-22T08:35:23.422Z,2026-01-22T08:37:13.747Z
2026-01-22T09:31:05Z,92abd0cb-f4db-4e42-8f37-656e82762538,abebbb1,,,,108936,38072,34394424,1088222,1126294,35629654,329,1663,2026-01-22T09:03:22.662Z,2026-01-22T09:31:05.166Z
2026-01-22T09:45:06Z,92abd0cb-f4db-4e42-8f37-656e82762538,a3a4ffc,,,,3962,30965,13510927,743610,774575,14289464,168,768,2026-01-22T09:32:18.325Z,2026-01-22T09:45:06.132Z
2026-01-22T09:56:53Z,92abd0cb-f4db-4e42-8f37-656e82762538,a175e50,,,,732,13713,13868117,511303,525016,14393865,146,678,2026-01-22T09:45:34.839Z,2026-01-22T09:56:52.892Z
2026-01-22T15:47:33Z,92abd0cb-f4db-4e42-8f37-656e82762538,a12f51f,,,,10782,14890,5689323,220402,235292,5935397,94,473,2026-01-22T15:39:40.935Z,2026-01-22T15:47:33.391Z
2026-01-24T01:30:31Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a388669,,,,24913,285,2368782,274975,275260,2668955,53,312,2026-01-24T01:25:19.272Z,2026-01-24T01:30:31.742Z
2026-01-24T04:33:50Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a562911,,,,12726,1083,11057341,268071,269154,11339221,146,756,2026-01-24T04:21:14.595Z,2026-01-24T04:33:50.086Z
2026-01-25T05:23:57Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a5dd2d2,,,,407,558,8648885,359140,359698,9008990,96,528,2026-01-25T05:15:09.991Z,2026-01-25T05:23:57.831Z
